Time,Susceptible,Infected
150.160000,34285714.285715,205714285.714286
150.200000,34285714.285715,205714285.714286
150.240000,34285714.285715,205714285.714286
150.280000,34285714.285715,205714285.714286
150.320000,34285714.285715,205714285.714286
150.360000,34285714.285715,205714285.714286
150.400000,34285714.285715,205714285.714286
150.440000,34285714.285715,205714285.714286
150.480000,34285714.285715,205714285.714286
150.520000,34285714.285715,205714285.714286
150.560000,34285714.285715,205714285.714286
150.600000,34285714.285715,205714285.714286
150.640000,34285714.285715,205714285.714286
150.680000,34285714.285715,205714285.714286
150.720000,34285714.285715,205714285.714286
150.760000,34285714.285715,205714285.714286
150.800000,34285714.285715,205714285.714286
150.840000,34285714.285715,205714285.714286
150.880000,34285714.285715,205714285.714286
150.920000,34285714.285715,205714285.714286
150.960000,34285714.285715,205714285.714286
151.000000,34285714.285715,205714285.714286
151.040000,34285714.285715,205714285.714286
151.080000,34285714.285715,205714285.714286
151.120000,34285714.285715,205714285.714286
151.160000,34285714.285715,205714285.714286
151.200000,34285714.285715,205714285.714286
151.240000,34285714.285715,205714285.714286
151.280000,34285714.285715,205714285.714286
151.320000,34285714.285715,205714285.714286
151.360000,34285714.285715,205714285.714286
151.400000,34285714.285715,205714285.714286
151.440000,34285714.285715,205714285.714286
151.480000,34285714.285715,205714285.714286
151.520000,34285714.285715,205714285.714286
151.560000,34285714.285715,205714285.714286
151.600000,34285714.285715,205714285.714286
151.640000,34285714.285715,205714285.714286
151.680000,34285714.285715,205714285.714286
151.720000,34285714.285715,205714285.714286
151.760000,34285714.285715,205714285.714286
151.800000,34285714.285715,205714285.714286
151.840000,34285714.285715,205714285.714286
151.880000,34285714.285715,205714285.714286
151.920000,34285714.285715,205714285.714286
151.960000,34285714.285715,205714285.714286
152.000000,34285714.285715,205714285.714286
152.040000,34285714.285715,205714285.714286
152.080000,34285714.285715,205714285.714286
152.120000,34285714.285715,205714285.714286
152.160000,34285714.285715,205714285.714286
152.200000,34285714.285715,205714285.714286
152.240000,34285714.285715,205714285.714286
152.280000,34285714.285715,205714285.714286
152.320000,34285714.285715,205714285.714286
152.360000,34285714.285715,205714285.714286
152.400000,34285714.285715,205714285.714286
152.440000,34285714.285715,205714285.714286
152.480000,34285714.285715,205714285.714286
152.520000,34285714.285715,205714285.714286
152.560000,34285714.285715,205714285.714286
152.600000,34285714.285715,205714285.714286
152.640000,34285714.285715,205714285.714286
152.680000,34285714.285715,205714285.714286
152.720000,34285714.285715,205714285.714286
152.760000,34285714.285715,205714285.714286
152.800000,34285714.285715,205714285.714286
152.840000,34285714.285715,205714285.714286
152.880000,34285714.285715,205714285.714286
152.920000,34285714.285715,205714285.714286
152.960000,34285714.285715,205714285.714286
153.000000,34285714.285715,205714285.714286
153.040000,34285714.285715,205714285.714286
153.080000,34285714.285715,205714285.714286
153.120000,34285714.285715,205714285.714286
153.160000,34285714.285715,205714285.714286
153.200000,34285714.285715,205714285.714286
153.240000,34285714.285715,205714285.714286
153.280000,34285714.285715,205714285.714286
153.320000,34285714.285715,205714285.714286
153.360000,34285714.285715,205714285.714286
153.400000,34285714.285715,205714285.714286
153.440000,34285714.285715,205714285.714286
153.480000,34285714.285715,205714285.714286
153.520000,34285714.285715,205714285.714286
153.560000,34285714.285715,205714285.714286
153.600000,34285714.285715,205714285.714286
153.640000,34285714.285715,205714285.714286
153.680000,34285714.285715,205714285.714286
153.720000,34285714.285715,205714285.714286
153.760000,34285714.285715,205714285.714286
153.800000,34285714.285715,205714285.714286
153.840000,34285714.285715,205714285.714286
153.880000,34285714.285715,205714285.714286
153.920000,34285714.285715,205714285.714286
153.960000,34285714.285715,205714285.714286
154.000000,34285714.285715,205714285.714286
154.040000,34285714.285715,205714285.714286
154.080000,34285714.285715,205714285.714286
154.120000,34285714.285715,205714285.714286
154.160000,34285714.285715,205714285.714286
154.200000,34285714.285715,205714285.714286
154.240000,34285714.285715,205714285.714286
154.280000,34285714.285715,205714285.714286
154.320000,34285714.285715,205714285.714286
154.360000,34285714.285715,205714285.714286
154.400000,34285714.285715,205714285.714286
154.440000,34285714.285715,205714285.714286
154.480000,34285714.285715,205714285.714286
154.520000,34285714.285715,205714285.714286
154.560000,34285714.285715,205714285.714286
154.600000,34285714.285715,205714285.714286
154.640000,34285714.285715,205714285.714286
154.680000,34285714.285715,205714285.714286
154.720000,34285714.285715,205714285.714286
154.760000,34285714.285715,205714285.714286
154.800000,34285714.285715,205714285.714286
154.840000,34285714.285715,205714285.714286
154.880000,34285714.285715,205714285.714286
154.920000,34285714.285715,205714285.714286
154.960000,34285714.285715,205714285.714286
155.000000,34285714.285715,205714285.714286
155.040000,34285714.285715,205714285.714286
155.080000,34285714.285715,205714285.714286
155.120000,34285714.285715,205714285.714286
155.160000,34285714.285715,205714285.714286
155.200000,34285714.285715,205714285.714286
155.240000,34285714.285715,205714285.714286
155.280000,34285714.285715,205714285.714286
155.320000,34285714.285715,205714285.714286
155.360000,34285714.285715,205714285.714286
155.400000,34285714.285715,205714285.714286
155.440000,34285714.285715,205714285.714286
155.480000,34285714.285715,205714285.714286
155.520000,34285714.285715,205714285.714286
155.560000,34285714.285715,205714285.714286
155.600000,34285714.285715,205714285.714286
155.640000,34285714.285715,205714285.714286
155.680000,34285714.285715,205714285.714286
155.720000,34285714.285715,205714285.714286
155.760000,34285714.285715,205714285.714286
155.800000,34285714.285715,205714285.714286
155.840000,34285714.285715,205714285.714286
155.880000,34285714.285715,205714285.714286
155.920000,34285714.285715,205714285.714286
155.960000,34285714.285715,205714285.714286
156.000000,34285714.285715,205714285.714286
156.040000,34285714.285715,205714285.714286
156.080000,34285714.285715,205714285.714286
156.120000,34285714.285715,205714285.714286
156.160000,34285714.285715,205714285.714286
156.200000,34285714.285715,205714285.714286
156.240000,34285714.285715,205714285.714286
156.280000,34285714.285715,205714285.714286
156.320000,34285714.285715,205714285.714286
156.360000,34285714.285715,205714285.714286
156.400000,34285714.285715,205714285.714286
156.440000,34285714.285715,205714285.714286
156.480000,34285714.285715,205714285.714286
156.520000,34285714.285715,205714285.714286
156.560000,34285714.285715,205714285.714286
156.600000,34285714.285715,205714285.714286
156.640000,34285714.285715,205714285.714286
156.680000,34285714.285715,205714285.714286
156.720000,34285714.285715,205714285.714286
156.760000,34285714.285715,205714285.714286
156.800000,34285714.285715,205714285.714286
156.840000,34285714.285715,205714285.714286
156.880000,34285714.285715,205714285.714286
156.920000,34285714.285715,205714285.714286
156.960000,34285714.285715,205714285.714286
157.000000,34285714.285715,205714285.714286
157.040000,34285714.285715,205714285.714286
157.080000,34285714.285715,205714285.714286
157.120000,34285714.285715,205714285.714286
157.160000,34285714.285715,205714285.714286
157.200000,34285714.285715,205714285.714286
157.240000,34285714.285715,205714285.714286
157.280000,34285714.285715,205714285.714286
157.320000,34285714.285715,205714285.714286
157.360000,34285714.285715,205714285.714286
157.400000,34285714.285715,205714285.714286
157.440000,34285714.285715,205714285.714286
157.480000,34285714.285715,205714285.714286
157.520000,34285714.285715,205714285.714286
157.560000,34285714.285715,205714285.714286
157.600000,34285714.285715,205714285.714286
157.640000,34285714.285715,205714285.714286
157.680000,34285714.285715,205714285.714286
157.720000,34285714.285715,205714285.714286
157.760000,34285714.285715,205714285.714286
157.800000,34285714.285715,205714285.714286
157.840000,34285714.285715,205714285.714286
157.880000,34285714.285715,205714285.714286
157.920000,34285714.285715,205714285.714286
157.960000,34285714.285715,205714285.714286
158.000000,34285714.285715,205714285.714286
158.040000,34285714.285715,205714285.714286
158.080000,34285714.285715,205714285.714286
158.120000,34285714.285715,205714285.714286
158.160000,34285714.285715,205714285.714286
158.200000,34285714.285715,205714285.714286
158.240000,34285714.285715,205714285.714286
158.280000,34285714.285715,205714285.714286
158.320000,34285714.285715,205714285.714286
158.360000,34285714.285715,205714285.714286
158.400000,34285714.285715,205714285.714286
158.440000,34285714.285715,205714285.714286
158.480000,34285714.285715,205714285.714286
158.520000,34285714.285715,205714285.714286
158.560000,34285714.285715,205714285.714286
158.600000,34285714.285715,205714285.714286
158.640000,34285714.285715,205714285.714286
158.680000,34285714.285715,205714285.714286
158.720000,34285714.285715,205714285.714286
158.760000,34285714.285715,205714285.714286
158.800000,34285714.285715,205714285.714286
158.840000,34285714.285715,205714285.714286
158.880000,34285714.285715,205714285.714286
158.920000,34285714.285715,205714285.714286
158.960000,34285714.285715,205714285.714286
159.000000,34285714.285715,205714285.714286
159.040000,34285714.285715,205714285.714286
159.080000,34285714.285715,205714285.714286
159.120000,34285714.285715,205714285.714286
159.160000,34285714.285715,205714285.714286
159.200000,34285714.285715,205714285.714286
159.240000,34285714.285715,205714285.714286
159.280000,34285714.285715,205714285.714286
159.320000,34285714.285715,205714285.714286
159.360000,34285714.285715,205714285.714286
159.400000,34285714.285715,205714285.714286
159.440000,34285714.285715,205714285.714286
159.480000,34285714.285715,205714285.714286
159.520000,34285714.285715,205714285.714286
159.560000,34285714.285715,205714285.714286
159.600000,34285714.285715,205714285.714286
159.640000,34285714.285715,205714285.714286
159.680000,34285714.285715,205714285.714286
159.720000,34285714.285715,205714285.714286
159.760000,34285714.285715,205714285.714286
159.800000,34285714.285715,205714285.714286
159.840000,34285714.285715,205714285.714286
159.880000,34285714.285715,205714285.714286
159.920000,34285714.285715,205714285.714286
159.960000,34285714.285715,205714285.714286
160.000000,34285714.285715,205714285.714286
160.040000,34285714.285715,205714285.714286
160.080000,34285714.285715,205714285.714286
160.120000,34285714.285715,205714285.714286
160.160000,34285714.285715,205714285.714286
160.200000,34285714.285715,205714285.714286
160.240000,34285714.285715,205714285.714286
160.280000,34285714.285715,205714285.714286
160.320000,34285714.285715,205714285.714286
160.360000,34285714.285715,205714285.714286
160.400000,34285714.285715,205714285.714286
160.440000,34285714.285715,205714285.714286
160.480000,34285714.285715,205714285.714286
160.520000,34285714.285715,205714285.714286
160.560000,34285714.285715,205714285.714286
160.600000,34285714.285715,205714285.714286
160.640000,34285714.285715,205714285.714286
160.680000,34285714.285715,205714285.714286
160.720000,34285714.285715,205714285.714286
160.760000,34285714.285715,205714285.714286
160.800000,34285714.285715,205714285.714286
160.840000,34285714.285715,205714285.714286
160.880000,34285714.285715,205714285.714286
160.920000,34285714.285715,205714285.714286
160.960000,34285714.285715,205714285.714286
161.000000,34285714.285715,205714285.714286
161.040000,34285714.285715,205714285.714286
161.080000,34285714.285715,205714285.714286
161.120000,34285714.285715,205714285.714286
161.160000,34285714.285715,205714285.714286
161.200000,34285714.285715,205714285.714286
161.240000,34285714.285715,205714285.714286
161.280000,34285714.285715,205714285.714286
161.320000,34285714.285715,205714285.714286
161.360000,34285714.285715,205714285.714286
161.400000,34285714.285715,205714285.714286
161.440000,34285714.285715,205714285.714286
161.480000,34285714.285715,205714285.714286
161.520000,34285714.285715,205714285.714286
161.560000,34285714.285715,205714285.714286
161.600000,34285714.285715,205714285.714286
161.640000,34285714.285715,205714285.714286
161.680000,34285714.285715,205714285.714286
161.720000,34285714.285715,205714285.714286
161.760000,34285714.285715,205714285.714286
161.800000,34285714.285715,205714285.714286
161.840000,34285714.285715,205714285.714286
161.880000,34285714.285715,205714285.714286
161.920000,34285714.285715,205714285.714286
161.960000,34285714.285715,205714285.714286
162.000000,34285714.285715,205714285.714286
162.040000,34285714.285715,205714285.714286
162.080000,34285714.285715,205714285.714286
162.120000,34285714.285715,205714285.714286
162.160000,34285714.285715,205714285.714286
162.200000,34285714.285715,205714285.714286
162.240000,34285714.285715,205714285.714286
162.280000,34285714.285715,205714285.714286
162.320000,34285714.285715,205714285.714286
162.360000,34285714.285715,205714285.714286
162.400000,34285714.285715,205714285.714286
162.440000,34285714.285715,205714285.714286
162.480000,34285714.285715,205714285.714286
162.520000,34285714.285715,205714285.714286
162.560000,34285714.285715,205714285.714286
162.600000,34285714.285715,205714285.714286
162.640000,34285714.285715,205714285.714286
162.680000,34285714.285715,205714285.714286
162.720000,34285714.285715,205714285.714286
162.760000,34285714.285715,205714285.714286
162.800000,34285714.285715,205714285.714286
162.840000,34285714.285715,205714285.714286
162.880000,34285714.285715,205714285.714286
162.920000,34285714.285715,205714285.714286
162.960000,34285714.285715,205714285.714286
163.000000,34285714.285715,205714285.714286
163.040000,34285714.285715,205714285.714286
163.080000,34285714.285715,205714285.714286
163.120000,34285714.285715,205714285.714286
163.160000,34285714.285715,205714285.714286
163.200000,34285714.285715,205714285.714286
163.240000,34285714.285715,205714285.714286
163.280000,34285714.285715,205714285.714286
163.320000,34285714.285715,205714285.714286
163.360000,34285714.285715,205714285.714286
163.400000,34285714.285715,205714285.714286
163.440000,34285714.285715,205714285.714286
163.480000,34285714.285715,205714285.714286
163.520000,34285714.285715,205714285.714286
163.560000,34285714.285715,205714285.714286
163.600000,34285714.285715,205714285.714286
163.640000,34285714.285715,205714285.714286
163.680000,34285714.285715,205714285.714286
163.720000,34285714.285715,205714285.714286
163.760000,34285714.285715,205714285.714286
163.800000,34285714.285715,205714285.714286
163.840000,34285714.285715,205714285.714286
163.880000,34285714.285715,205714285.714286
163.920000,34285714.285715,205714285.714286
163.960000,34285714.285715,205714285.714286
164.000000,34285714.285715,205714285.714286
164.040000,34285714.285715,205714285.714286
164.080000,34285714.285715,205714285.714286
164.120000,34285714.285715,205714285.714286
164.160000,34285714.285715,205714285.714286
164.200000,34285714.285715,205714285.714286
164.240000,34285714.285715,205714285.714286
164.280000,34285714.285715,205714285.714286
164.320000,34285714.285715,205714285.714286
164.360000,34285714.285715,205714285.714286
164.400000,34285714.285715,205714285.714286
164.440000,34285714.285715,205714285.714286
164.480000,34285714.285715,205714285.714286
164.520000,34285714.285715,205714285.714286
164.560000,34285714.285715,205714285.714286
164.600000,34285714.285715,205714285.714286
164.640000,34285714.285715,205714285.714286
164.680000,34285714.285715,205714285.714286
164.720000,34285714.285715,205714285.714286
164.760000,34285714.285715,205714285.714286
164.800000,34285714.285715,205714285.714286
164.840000,34285714.285715,205714285.714286
164.880000,34285714.285715,205714285.714286
164.920000,34285714.285715,205714285.714286
164.960000,34285714.285715,205714285.714286
165.000000,34285714.285715,205714285.714286
165.040000,34285714.285715,205714285.714286
165.080000,34285714.285715,205714285.714286
165.120000,34285714.285715,205714285.714286
165.160000,34285714.285715,205714285.714286
165.200000,34285714.285715,205714285.714286
165.240000,34285714.285715,205714285.714286
165.280000,34285714.285715,205714285.714286
165.320000,34285714.285715,205714285.714286
165.360000,34285714.285715,205714285.714286
165.400000,34285714.285715,205714285.714286
165.440000,34285714.285715,205714285.714286
165.480000,34285714.285715,205714285.714286
165.520000,34285714.285715,205714285.714286
165.560000,34285714.285715,205714285.714286
165.600000,34285714.285715,205714285.714286
165.640000,34285714.285715,205714285.714286
165.680000,34285714.285715,205714285.714286
165.720000,34285714.285715,205714285.714286
165.760000,34285714.285715,205714285.714286
165.800000,34285714.285715,205714285.714286
165.840000,34285714.285715,205714285.714286
165.880000,34285714.285715,205714285.714286
165.920000,34285714.285715,205714285.714286
165.960000,34285714.285715,205714285.714286
166.000000,34285714.285715,205714285.714286
166.040000,34285714.285715,205714285.714286
166.080000,34285714.285715,205714285.714286
166.120000,34285714.285715,205714285.714286
166.160000,34285714.285715,205714285.714286
166.200000,34285714.285715,205714285.714286
166.240000,34285714.285715,205714285.714286
166.280000,34285714.285715,205714285.714286
166.320000,34285714.285715,205714285.714286
166.360000,34285714.285715,205714285.714286
166.400000,34285714.285715,205714285.714286
166.440000,34285714.285715,205714285.714286
166.480000,34285714.285715,205714285.714286
166.520000,34285714.285715,205714285.714286
166.560000,34285714.285715,205714285.714286
166.600000,34285714.285715,205714285.714286
166.640000,34285714.285715,205714285.714286
166.680000,34285714.285715,205714285.714286
166.720000,34285714.285715,205714285.714286
166.760000,34285714.285715,205714285.714286
166.800000,34285714.285715,205714285.714286
166.840000,34285714.285715,205714285.714286
166.880000,34285714.285715,205714285.714286
166.920000,34285714.285715,205714285.714286
166.960000,34285714.285715,205714285.714286
167.000000,34285714.285715,205714285.714286
167.040000,34285714.285715,205714285.714286
167.080000,34285714.285715,205714285.714286
167.120000,34285714.285715,205714285.714286
167.160000,34285714.285715,205714285.714286
167.200000,34285714.285715,205714285.714286
167.240000,34285714.285715,205714285.714286
167.280000,34285714.285715,205714285.714286
167.320000,34285714.285715,205714285.714286
167.360000,34285714.285715,205714285.714286
167.400000,34285714.285715,205714285.714286
167.440000,34285714.285715,205714285.714286
167.480000,34285714.285715,205714285.714286
167.520000,34285714.285715,205714285.714286
167.560000,34285714.285715,205714285.714286
167.600000,34285714.285715,205714285.714286
167.640000,34285714.285715,205714285.714286
167.680000,34285714.285715,205714285.714286
167.720000,34285714.285715,205714285.714286
167.760000,34285714.285715,205714285.714286
167.800000,34285714.285715,205714285.714286
167.840000,34285714.285715,205714285.714286
167.880000,34285714.285715,205714285.714286
167.920000,34285714.285715,205714285.714286
167.960000,34285714.285715,205714285.714286
168.000000,34285714.285715,205714285.714286
168.040000,34285714.285715,205714285.714286
168.080000,34285714.285715,205714285.714286
168.120000,34285714.285715,205714285.714286
168.160000,34285714.285715,205714285.714286
168.200000,34285714.285715,205714285.714286
168.240000,34285714.285715,205714285.714286
168.280000,34285714.285715,205714285.714286
168.320000,34285714.285715,205714285.714286
168.360000,34285714.285715,205714285.714286
168.400000,34285714.285715,205714285.714286
168.440000,34285714.285715,205714285.714286
168.480000,34285714.285715,205714285.714286
168.520000,34285714.285715,205714285.714286
168.560000,34285714.285715,205714285.714286
168.600000,34285714.285715,205714285.714286
168.640000,34285714.285715,205714285.714286
168.680000,34285714.285715,205714285.714286
168.720000,34285714.285715,205714285.714286
168.760000,34285714.285715,205714285.714286
168.800000,34285714.285715,205714285.714286
168.840000,34285714.285715,205714285.714286
168.880000,34285714.285715,205714285.714286
168.920000,34285714.285715,205714285.714286
168.960000,34285714.285715,205714285.714286
169.000000,34285714.285715,205714285.714286
169.040000,34285714.285715,205714285.714286
169.080000,34285714.285715,205714285.714286
169.120000,34285714.285715,205714285.714286
169.160000,34285714.285715,205714285.714286
169.200000,34285714.285715,205714285.714286
169.240000,34285714.285715,205714285.714286
169.280000,34285714.285715,205714285.714286
169.320000,34285714.285715,205714285.714286
169.360000,34285714.285715,205714285.714286
169.400000,34285714.285715,205714285.714286
169.440000,34285714.285715,205714285.714286
169.480000,34285714.285715,205714285.714286
169.520000,34285714.285715,205714285.714286
169.560000,34285714.285715,205714285.714286
169.600000,34285714.285715,205714285.714286
169.640000,34285714.285715,205714285.714286
169.680000,34285714.285715,205714285.714286
169.720000,34285714.285715,205714285.714286
169.760000,34285714.285715,205714285.714286
169.800000,34285714.285715,205714285.714286
169.840000,34285714.285715,205714285.714286
169.880000,34285714.285715,205714285.714286
169.920000,34285714.285715,205714285.714286
169.960000,34285714.285715,205714285.714286
170.000000,34285714.285715,205714285.714286
170.040000,34285714.285715,205714285.714286
170.080000,34285714.285715,205714285.714286
170.120000,34285714.285715,205714285.714286
170.160000,34285714.285715,205714285.714286
170.200000,34285714.285715,205714285.714286
170.240000,34285714.285715,205714285.714286
170.280000,34285714.285715,205714285.714286
170.320000,34285714.285715,205714285.714286
170.360000,34285714.285715,205714285.714286
170.400000,34285714.285715,205714285.714286
170.440000,34285714.285715,205714285.714286
170.480000,34285714.285715,205714285.714286
170.520000,34285714.285715,205714285.714286
170.560000,34285714.285715,205714285.714286
170.600000,34285714.285715,205714285.714286
170.640000,34285714.285715,205714285.714286
170.680000,34285714.285715,205714285.714286
170.720000,34285714.285715,205714285.714286
170.760000,34285714.285715,205714285.714286
170.800000,34285714.285715,205714285.714286
170.840000,34285714.285715,205714285.714286
170.880000,34285714.285715,205714285.714286
170.920000,34285714.285715,205714285.714286
170.960000,34285714.285715,205714285.714286
171.000000,34285714.285715,205714285.714286
171.040000,34285714.285715,205714285.714286
171.080000,34285714.285715,205714285.714286
171.120000,34285714.285715,205714285.714286
171.160000,34285714.285715,205714285.714286
171.200000,34285714.285715,205714285.714286
171.240000,34285714.285715,205714285.714286
171.280000,34285714.285715,205714285.714286
171.320000,34285714.285715,205714285.714286
171.360000,34285714.285715,205714285.714286
171.400000,34285714.285715,205714285.714286
171.440000,34285714.285715,205714285.714286
171.480000,34285714.285715,205714285.714286
171.520000,34285714.285715,205714285.714286
171.560000,34285714.285715,205714285.714286
171.600000,34285714.285715,205714285.714286
171.640000,34285714.285715,205714285.714286
171.680000,34285714.285715,205714285.714286
171.720000,34285714.285715,205714285.714286
171.760000,34285714.285715,205714285.714286
171.800000,34285714.285715,205714285.714286
171.840000,34285714.285715,205714285.714286
171.880000,34285714.285715,205714285.714286
171.920000,34285714.285715,205714285.714286
171.960000,34285714.285715,205714285.714286
172.000000,34285714.285715,205714285.714286
172.040000,34285714.285715,205714285.714286
172.080000,34285714.285715,205714285.714286
172.120000,34285714.285715,205714285.714286
172.160000,34285714.285715,205714285.714286
172.200000,34285714.285715,205714285.714286
172.240000,34285714.285715,205714285.714286
172.280000,34285714.285715,205714285.714286
172.320000,34285714.285715,205714285.714286
172.360000,34285714.285715,205714285.714286
172.400000,34285714.285715,205714285.714286
172.440000,34285714.285715,205714285.714286
172.480000,34285714.285715,205714285.714286
172.520000,34285714.285715,205714285.714286
172.560000,34285714.285715,205714285.714286
172.600000,34285714.285715,205714285.714286
172.640000,34285714.285715,205714285.714286
172.680000,34285714.285715,205714285.714286
172.720000,34285714.285715,205714285.714286
172.760000,34285714.285715,205714285.714286
172.800000,34285714.285715,205714285.714286
172.840000,34285714.285715,205714285.714286
172.880000,34285714.285715,205714285.714286
172.920000,34285714.285715,205714285.714286
172.960000,34285714.285715,205714285.714286
173.000000,34285714.285715,205714285.714286
173.040000,34285714.285715,205714285.714286
173.080000,34285714.285715,205714285.714286
173.120000,34285714.285715,205714285.714286
173.160000,34285714.285715,205714285.714286
173.200000,34285714.285715,205714285.714286
173.240000,34285714.285715,205714285.714286
173.280000,34285714.285715,205714285.714286
173.320000,34285714.285715,205714285.714286
173.360000,34285714.285715,205714285.714286
173.400000,34285714.285715,205714285.714286
173.440000,34285714.285715,205714285.714286
173.480000,34285714.285715,205714285.714286
173.520000,34285714.285715,205714285.714286
173.560000,34285714.285715,205714285.714286
173.600000,34285714.285715,205714285.714286
173.640000,34285714.285715,205714285.714286
173.680000,34285714.285715,205714285.714286
173.720000,34285714.285715,205714285.714286
173.760000,34285714.285715,205714285.714286
173.800000,34285714.285715,205714285.714286
173.840000,34285714.285715,205714285.714286
173.880000,34285714.285715,205714285.714286
173.920000,34285714.285715,205714285.714286
173.960000,34285714.285715,205714285.714286
174.000000,34285714.285715,205714285.714286
174.040000,34285714.285715,205714285.714286
174.080000,34285714.285715,205714285.714286
174.120000,34285714.285715,205714285.714286
174.160000,34285714.285715,205714285.714286
174.200000,34285714.285715,205714285.714286
174.240000,34285714.285715,205714285.714286
174.280000,34285714.285715,205714285.714286
174.320000,34285714.285715,205714285.714286
174.360000,34285714.285715,205714285.714286
174.400000,34285714.285715,205714285.714286
174.440000,34285714.285715,205714285.714286
174.480000,34285714.285715,205714285.714286
174.520000,34285714.285715,205714285.714286
174.560000,34285714.285715,205714285.714286
174.600000,34285714.285715,205714285.714286
174.640000,34285714.285715,205714285.714286
174.680000,34285714.285715,205714285.714286
174.720000,34285714.285715,205714285.714286
174.760000,34285714.285715,205714285.714286
174.800000,34285714.285715,205714285.714286
174.840000,34285714.285715,205714285.714286
174.880000,34285714.285715,205714285.714286
174.920000,34285714.285715,205714285.714286
174.960000,34285714.285715,205714285.714286
175.000000,34285714.285715,205714285.714286
175.040000,34285714.285715,205714285.714286
175.080000,34285714.285715,205714285.714286
175.120000,34285714.285715,205714285.714286
175.160000,34285714.285715,205714285.714286
175.200000,34285714.285715,205714285.714286
175.240000,34285714.285715,205714285.714286
175.280000,34285714.285715,205714285.714286
175.320000,34285714.285715,205714285.714286
175.360000,34285714.285715,205714285.714286
175.400000,34285714.285715,205714285.714286
175.440000,34285714.285715,205714285.714286
175.480000,34285714.285715,205714285.714286
175.520000,34285714.285715,205714285.714286
175.560000,34285714.285715,205714285.714286
175.600000,34285714.285715,205714285.714286
175.640000,34285714.285715,205714285.714286
175.680000,34285714.285715,205714285.714286
175.720000,34285714.285715,205714285.714286
175.760000,34285714.285715,205714285.714286
175.800000,34285714.285715,205714285.714286
175.840000,34285714.285715,205714285.714286
175.880000,34285714.285715,205714285.714286
175.920000,34285714.285715,205714285.714286
175.960000,34285714.285715,205714285.714286
176.000000,34285714.285715,205714285.714286
176.040000,34285714.285715,205714285.714286
176.080000,34285714.285715,205714285.714286
176.120000,34285714.285715,205714285.714286
176.160000,34285714.285715,205714285.714286
176.200000,34285714.285715,205714285.714286
176.240000,34285714.285715,205714285.714286
176.280000,34285714.285715,205714285.714286
176.320000,34285714.285715,205714285.714286
176.360000,34285714.285715,205714285.714286
176.400000,34285714.285715,205714285.714286
176.440000,34285714.285715,205714285.714286
176.480000,34285714.285715,205714285.714286
176.520000,34285714.285715,205714285.714286
176.560000,34285714.285715,205714285.714286
176.600000,34285714.285715,205714285.714286
176.640000,34285714.285715,205714285.714286
176.680000,34285714.285715,205714285.714286
176.720000,34285714.285715,205714285.714286
176.760000,34285714.285715,205714285.714286
176.800000,34285714.285715,205714285.714286
176.840000,34285714.285715,205714285.714286
176.880000,34285714.285715,205714285.714286
176.920000,34285714.285715,205714285.714286
176.960000,34285714.285715,205714285.714286
177.000000,34285714.285715,205714285.714286
177.040000,34285714.285715,205714285.714286
177.080000,34285714.285715,205714285.714286
177.120000,34285714.285715,205714285.714286
177.160000,34285714.285715,205714285.714286
177.200000,34285714.285715,205714285.714286
177.240000,34285714.285715,205714285.714286
177.280000,34285714.285715,205714285.714286
177.320000,34285714.285715,205714285.714286
177.360000,34285714.285715,205714285.714286
177.400000,34285714.285715,205714285.714286
177.440000,34285714.285715,205714285.714286
177.480000,34285714.285715,205714285.714286
177.520000,34285714.285715,205714285.714286
177.560000,34285714.285715,205714285.714286
177.600000,34285714.285715,205714285.714286
177.640000,34285714.285715,205714285.714286
177.680000,34285714.285715,205714285.714286
177.720000,34285714.285715,205714285.714286
177.760000,34285714.285715,205714285.714286
177.800000,34285714.285715,205714285.714286
177.840000,34285714.285715,205714285.714286
177.880000,34285714.285715,205714285.714286
177.920000,34285714.285715,205714285.714286
177.960000,34285714.285715,205714285.714286
178.000000,34285714.285715,205714285.714286
178.040000,34285714.285715,205714285.714286
178.080000,34285714.285715,205714285.714286
178.120000,34285714.285715,205714285.714286
178.160000,34285714.285715,205714285.714286
178.200000,34285714.285715,205714285.714286
178.240000,34285714.285715,205714285.714286
178.280000,34285714.285715,205714285.714286
178.320000,34285714.285715,205714285.714286
178.360000,34285714.285715,205714285.714286
178.400000,34285714.285715,205714285.714286
178.440000,34285714.285715,205714285.714286
178.480000,34285714.285715,205714285.714286
178.520000,34285714.285715,205714285.714286
178.560000,34285714.285715,205714285.714286
178.600000,34285714.285715,205714285.714286
178.640000,34285714.285715,205714285.714286
178.680000,34285714.285715,205714285.714286
178.720000,34285714.285715,205714285.714286
178.760000,34285714.285715,205714285.714286
178.800000,34285714.285715,205714285.714286
178.840000,34285714.285715,205714285.714286
178.880000,34285714.285715,205714285.714286
178.920000,34285714.285715,205714285.714286
178.960000,34285714.285715,205714285.714286
179.000000,34285714.285715,205714285.714286
179.040000,34285714.285715,205714285.714286
179.080000,34285714.285715,205714285.714286
179.120000,34285714.285715,205714285.714286
179.160000,34285714.285715,205714285.714286
179.200000,34285714.285715,205714285.714286
179.240000,34285714.285715,205714285.714286
179.280000,34285714.285715,205714285.714286
179.320000,34285714.285715,205714285.714286
179.360000,34285714.285715,205714285.714286
179.400000,34285714.285715,205714285.714286
179.440000,34285714.285715,205714285.714286
179.480000,34285714.285715,205714285.714286
179.520000,34285714.285715,205714285.714286
179.560000,34285714.285715,205714285.714286
