Time,Susceptible,Infected,Recovered
63.100000,5135.948183,7578.348287,77285.703530
63.150000,5129.477069,7550.778900,77319.744031
63.200000,5123.037608,7523.301714,77353.660678
63.250000,5116.629624,7495.916491,77387.453884
63.300000,5110.252940,7468.622996,77421.124064
63.350000,5103.907382,7441.420990,77454.671629
63.400000,5097.592775,7414.310236,77488.096990
63.450000,5091.308946,7387.290496,77521.400557
63.500000,5085.055725,7360.361535,77554.582740
63.550000,5078.832940,7333.523113,77587.643947
63.600000,5072.640422,7306.774994,77620.584584
63.650000,5066.478003,7280.116940,77653.405057
63.700000,5060.345516,7253.548713,77686.105771
63.750000,5054.242794,7227.070076,77718.687130
63.800000,5048.169672,7200.680792,77751.149536
63.850000,5042.125987,7174.380623,77783.493391
63.900000,5036.111574,7148.169331,77815.719095
63.950000,5030.126274,7122.046679,77847.827048
64.000000,5024.169923,7096.012430,77879.817647
64.050000,5018.242363,7070.066345,77911.691292
64.100000,5012.343435,7044.208189,77943.448376
64.150000,5006.472980,7018.437723,77975.089297
64.200000,5000.630843,6992.754710,78006.614447
64.250000,4994.816867,6967.158913,78038.024220
64.300000,4989.030897,6941.650095,78069.319008
64.350000,4983.272780,6916.228019,78100.499201
64.400000,4977.542363,6890.892447,78131.565190
64.450000,4971.839493,6865.643144,78162.517362
64.500000,4966.164021,6840.479872,78193.356107
64.550000,4960.515795,6815.402395,78224.081810
64.600000,4954.894668,6790.410476,78254.694857
64.650000,4949.300490,6765.503878,78285.195632
64.700000,4943.733115,6740.682366,78315.584519
64.750000,4938.192396,6715.945703,78345.861901
64.800000,4932.678189,6691.293653,78376.028158
64.850000,4927.190349,6666.725981,78406.083670
64.900000,4921.728732,6642.242450,78436.028818
64.950000,4916.293196,6617.842825,78465.863978
65.000000,4910.883600,6593.526871,78495.589529
65.050000,4905.499802,6569.294353,78525.205845
65.100000,4900.141663,6545.145035,78554.713303
65.150000,4894.809043,6521.078682,78584.112275
65.200000,4889.501805,6497.095060,78613.403135
65.250000,4884.219812,6473.193934,78642.586254
65.300000,4878.962926,6449.375070,78671.662004
65.350000,4873.731013,6425.638235,78700.630753
65.400000,4868.523937,6401.983193,78729.492870
65.450000,4863.341565,6378.409711,78758.248724
65.500000,4858.183764,6354.917556,78786.898680
65.550000,4853.050402,6331.506494,78815.443104
65.600000,4847.941347,6308.176293,78843.882360
65.650000,4842.856469,6284.926719,78872.216811
65.700000,4837.795638,6261.757541,78900.446821
65.750000,4832.758725,6238.668525,78928.572749
65.800000,4827.745602,6215.659440,78956.594957
65.850000,4822.756142,6192.730054,78984.513804
65.900000,4817.790218,6169.880135,79012.329647
65.950000,4812.847704,6147.109452,79040.042844
66.000000,4807.928476,6124.417773,79067.653751
66.050000,4803.032409,6101.804869,79095.162722
66.100000,4798.159380,6079.270508,79122.570112
66.150000,4793.309265,6056.814461,79149.876274
66.200000,4788.481944,6034.436496,79177.081559
66.250000,4783.677295,6012.136386,79204.186319
66.300000,4778.895197,5989.913899,79231.190903
66.350000,4774.135532,5967.768808,79258.095660
66.400000,4769.398179,5945.700883,79284.900938
66.450000,4764.683021,5923.709896,79311.607084
66.500000,4759.989940,5901.795618,79338.214443
66.550000,4755.318819,5879.957822,79364.723359
66.600000,4750.669543,5858.196280,79391.134177
66.650000,4746.041996,5836.510764,79417.447240
66.700000,4741.436063,5814.901049,79443.662888
66.750000,4736.851631,5793.366907,79469.781462
66.800000,4732.288586,5771.908111,79495.803303
66.850000,4727.746815,5750.524437,79521.728748
66.900000,4723.226207,5729.215657,79547.558135
66.950000,4718.726651,5707.981548,79573.291801
67.000000,4714.248036,5686.821883,79598.930081
67.050000,4709.790252,5665.736439,79624.473309
67.100000,4705.353189,5644.724991,79649.921820
67.150000,4700.936741,5623.787314,79675.275945
67.200000,4696.540797,5602.923187,79700.536016
67.250000,4692.165253,5582.132384,79725.702364
67.300000,4687.809999,5561.414683,79750.775317
67.350000,4683.474932,5540.769863,79775.755205
67.400000,4679.159946,5520.197700,79800.642355
67.450000,4674.864935,5499.697972,79825.437093
67.500000,4670.589796,5479.270459,79850.139745
67.550000,4666.334426,5458.914939,79874.750635
67.600000,4662.098721,5438.631192,79899.270087
67.650000,4657.882580,5418.418997,79923.698423
67.700000,4653.685901,5398.278134,79948.035965
67.750000,4649.508583,5378.208384,79972.283033
67.800000,4645.350525,5358.209528,79996.439947
67.850000,4641.211629,5338.281346,80020.507025
67.900000,4637.091795,5318.423621,80044.484585
67.950000,4632.990923,5298.636134,80068.372943
68.000000,4628.908918,5278.918668,80092.172415
68.050000,4624.845680,5259.271005,80115.883316
68.100000,4620.801113,5239.692929,80139.505958
68.150000,4616.775121,5220.184223,80163.040656
68.200000,4612.767609,5200.744671,80186.487720
68.250000,4608.778481,5181.374058,80209.847461
68.300000,4604.807643,5162.072168,80233.120190
68.350000,4600.855000,5142.838786,80256.306214
68.400000,4596.920460,5123.673699,80279.405841
68.450000,4593.003929,5104.576692,80302.419379
68.500000,4589.105315,5085.547551,80325.347133
68.550000,4585.224527,5066.586064,80348.189408
68.600000,4581.361474,5047.692017,80370.946509
68.650000,4577.516063,5028.865199,80393.618737
68.700000,4573.688207,5010.105397,80416.206396
68.750000,4569.877814,4991.412400,80438.709786
68.800000,4566.084795,4972.785997,80461.129208
68.850000,4562.309063,4954.225977,80483.464960
68.900000,4558.550529,4935.732130,80505.717341
68.950000,4554.809106,4917.304246,80527.886648
69.000000,4551.084706,4898.942116,80549.973178
69.050000,4547.377244,4880.645531,80571.977225
69.100000,4543.686632,4862.414282,80593.899085
69.150000,4540.012787,4844.248162,80615.739052
69.200000,4536.355621,4826.146962,80637.497416
69.250000,4532.715052,4808.110477,80659.174471
69.300000,4529.090995,4790.138498,80680.770507
69.350000,4525.483367,4772.230819,80702.285814
69.400000,4521.892084,4754.387235,80723.720681
69.450000,4518.317064,4736.607541,80745.075395
69.500000,4514.758225,4718.891531,80766.350244
69.550000,4511.215485,4701.239001,80787.545514
69.600000,4507.688764,4683.649746,80808.661490
69.650000,4504.177980,4666.123563,80829.698456
69.700000,4500.683054,4648.660250,80850.656696
69.750000,4497.203905,4631.259603,80871.536493
69.800000,4493.740454,4613.921419,80892.338127
69.850000,4490.292623,4596.645498,80913.061879
69.900000,4486.860334,4579.431637,80933.708029
69.950000,4483.443508,4562.279636,80954.276856
70.000000,4480.042067,4545.189295,80974.768638
70.050000,4476.655936,4528.160412,80995.183652
70.100000,4473.285036,4511.192790,81015.522174
70.150000,4469.929293,4494.286228,81035.784479
70.200000,4466.588631,4477.440528,81055.970841
70.250000,4463.262973,4460.655492,81076.081535
70.300000,4459.952246,4443.930922,81096.116831
70.350000,4456.656375,4427.266621,81116.077003
70.400000,4453.375286,4410.662393,81135.962321
70.450000,4450.108906,4394.118039,81155.773055
70.500000,4446.857161,4377.633366,81175.509473
70.550000,4443.619978,4361.208178,81195.171844
70.600000,4440.397286,4344.842278,81214.760436
70.650000,4437.189012,4328.535474,81234.275513
70.700000,4433.995086,4312.287571,81253.717343
70.750000,4430.815435,4296.098376,81273.086190
70.800000,4427.649989,4279.967695,81292.382316
70.850000,4424.498678,4263.895335,81311.605986
70.900000,4421.361433,4247.881106,81330.757462
70.950000,4418.238183,4231.924814,81349.837003
71.000000,4415.128859,4216.026269,81368.844872
71.050000,4412.033394,4200.185281,81387.781326
71.100000,4408.951717,4184.401658,81406.646625
71.150000,4405.883763,4168.675211,81425.441027
71.200000,4402.829462,4153.005751,81444.164787
71.250000,4399.788748,4137.393088,81462.818164
71.300000,4396.761555,4121.837035,81481.401410
71.350000,4393.747815,4106.337404,81499.914782
71.400000,4390.747462,4090.894006,81518.358531
71.450000,4387.760432,4075.506656,81536.732912
71.500000,4384.786658,4060.175167,81555.038175
71.550000,4381.826076,4044.899352,81573.274572
71.600000,4378.878622,4029.679026,81591.442352
71.650000,4375.944230,4014.514004,81609.541766
71.700000,4373.022837,3999.404102,81627.573061
71.750000,4370.114380,3984.349134,81645.536485
71.800000,4367.218796,3969.348919,81663.432285
71.850000,4364.336021,3954.403272,81681.260707
71.900000,4361.465994,3939.512010,81699.021996
71.950000,4358.608651,3924.674952,81716.716397
72.000000,4355.763932,3909.891916,81734.344152
72.050000,4352.931775,3895.162720,81751.905505
72.100000,4350.112120,3880.487184,81769.400697
72.150000,4347.304904,3865.865127,81786.829970
72.200000,4344.510068,3851.296369,81804.193563
72.250000,4341.727552,3836.780731,81821.491717
72.300000,4338.957296,3822.318035,81838.724669
72.350000,4336.199241,3807.908101,81855.892658
72.400000,4333.453327,3793.550752,81872.995921
72.450000,4330.719496,3779.245811,81890.034693
72.500000,4327.997690,3764.993099,81907.009211
72.550000,4325.287850,3750.792441,81923.919709
72.600000,4322.589918,3736.643661,81940.766421
72.650000,4319.903838,3722.546582,81957.549580
72.700000,4317.229551,3708.501031,81974.269418
72.750000,4314.567002,3694.506832,81990.926166
72.800000,4311.916133,3680.563811,82007.520056
72.850000,4309.276889,3666.671794,82024.051317
72.900000,4306.649214,3652.830608,82040.520178
72.950000,4304.033051,3639.040081,82056.926868
73.000000,4301.428346,3625.300040,82073.271615
73.050000,4298.835043,3611.610313,82089.554644
73.100000,4296.253088,3597.970729,82105.776183
73.150000,4293.682427,3584.381117,82121.936456
73.200000,4291.123006,3570.841307,82138.035688
73.250000,4288.574770,3557.351128,82154.074102
73.300000,4286.037666,3543.910412,82170.051922
73.350000,4283.511641,3530.518990,82185.969370
73.400000,4280.996642,3517.176692,82201.826667
73.450000,4278.492616,3503.883351,82217.624033
73.500000,4275.999511,3490.638799,82233.361690
73.550000,4273.517276,3477.442869,82249.039855
73.600000,4271.045857,3464.295395,82264.658748
73.650000,4268.585204,3451.196210,82280.218586
73.700000,4266.135265,3438.145149,82295.719586
73.750000,4263.695989,3425.142046,82311.161965
73.800000,4261.267326,3412.186737,82326.545937
73.850000,4258.849226,3399.279057,82341.871717
73.900000,4256.441637,3386.418843,82357.139519
73.950000,4254.044511,3373.605931,82372.349557
74.000000,4251.657798,3360.840159,82387.502043
74.050000,4249.281447,3348.121363,82402.597189
74.100000,4246.915411,3335.449383,82417.635206
74.150000,4244.559641,3322.824056,82432.616304
74.200000,4242.214087,3310.245221,82447.540692
74.250000,4239.878702,3297.712718,82462.408580
74.300000,4237.553437,3285.226387,82477.220176
74.350000,4235.238245,3272.786068,82491.975687
74.400000,4232.933078,3260.391603,82506.675319
74.450000,4230.637889,3248.042831,82521.319280
74.500000,4228.352632,3235.739595,82535.907773
74.550000,4226.077258,3223.481738,82550.441004
74.600000,4223.811722,3211.269102,82564.919176
74.650000,4221.555977,3199.101529,82579.342494
74.700000,4219.309978,3186.978865,82593.711158
74.750000,4217.073678,3174.900952,82608.025370
74.800000,4214.847032,3162.867635,82622.285333
74.850000,4212.629995,3150.878759,82636.491246
74.900000,4210.422522,3138.934170,82650.643308
74.950000,4208.224567,3127.033713,82664.741720
75.000000,4206.036087,3115.177235,82678.786678
75.050000,4203.857037,3103.364583,82692.778380
75.100000,4201.687372,3091.595604,82706.717024
75.150000,4199.527049,3079.870145,82720.602806
75.200000,4197.376025,3068.188054,82734.435921
75.250000,4195.234255,3056.549181,82748.216563
75.300000,4193.101697,3044.953375,82761.944928
75.350000,4190.978308,3033.400484,82775.621208
75.400000,4188.864044,3021.890359,82789.245597
75.450000,4186.758864,3010.422850,82802.818285
75.500000,4184.662725,2998.997809,82816.339466
75.550000,4182.575586,2987.615085,82829.809329
75.600000,4180.497403,2976.274532,82843.228065
75.650000,4178.428136,2964.976001,82856.595863
75.700000,4176.367743,2953.719345,82869.912912
75.750000,4174.316183,2942.504418,82883.179400
75.800000,4172.273415,2931.331072,82896.395514
75.850000,4170.239398,2920.199161,82909.561441
75.900000,4168.214091,2909.108541,82922.677368
75.950000,4166.197455,2898.059065,82935.743480
76.000000,4164.189449,2887.050590,82948.759961
76.050000,4162.190033,2876.082970,82961.726997
76.100000,4160.199168,2865.156063,82974.644769
76.150000,4158.216814,2854.269724,82987.513462
76.200000,4156.242931,2843.423812,83000.333257
76.250000,4154.277480,2832.618183,83013.104337
76.300000,4152.320424,2821.852695,83025.826881
76.350000,4150.371722,2811.127207,83038.501071
76.400000,4148.431337,2800.441577,83051.127086
76.450000,4146.499229,2789.795666,83063.705105
76.500000,4144.575362,2779.189332,83076.235306
76.550000,4142.659697,2768.622435,83088.717868
76.600000,4140.752196,2758.094837,83101.152967
76.650000,4138.852822,2747.606398,83113.540780
76.700000,4136.961538,2737.156979,83125.881483
76.750000,4135.078305,2726.746443,83138.175251
76.800000,4133.203089,2716.374652,83150.422259
76.850000,4131.335850,2706.041468,83162.622681
76.900000,4129.476554,2695.746755,83174.776690
76.950000,4127.625164,2685.490377,83186.884459
77.000000,4125.781643,2675.272196,83198.946161
77.050000,4123.945956,2665.092078,83210.961966
77.100000,4122.118066,2654.949888,83222.932046
77.150000,4120.297938,2644.845490,83234.856572
77.200000,4118.485537,2634.778751,83246.735712
77.250000,4116.680827,2624.749536,83258.569637
77.300000,4114.883773,2614.757712,83270.358514
77.350000,4113.094341,2604.803147,83282.102512
77.400000,4111.312495,2594.885707,83293.801798
77.450000,4109.538201,2585.005260,83305.456539
77.500000,4107.771424,2575.161675,83317.066901
77.550000,4106.012131,2565.354820,83328.633049
77.600000,4104.260287,2555.584564,83340.155149
77.650000,4102.515858,2545.850777,83351.633365
77.700000,4100.778811,2536.153328,83363.067861
77.750000,4099.049112,2526.492088,83374.458799
77.800000,4097.326728,2516.866928,83385.806344
77.850000,4095.611626,2507.277718,83397.110656
77.900000,4093.903772,2497.724331,83408.371897
77.950000,4092.203134,2488.206638,83419.590228
78.000000,4090.509679,2478.724511,83430.765810
78.050000,4088.823374,2469.277824,83441.898802
78.100000,4087.144188,2459.866449,83452.989363
78.150000,4085.472087,2450.490260,83464.037653
78.200000,4083.807041,2441.149131,83475.043828
78.250000,4082.149016,2431.842937,83486.008047
78.300000,4080.497982,2422.571551,83496.930467
78.350000,4078.853906,2413.334851,83507.811243
78.400000,4077.216758,2404.132710,83518.650532
78.450000,4075.586506,2394.965005,83529.448489
78.500000,4073.963118,2385.831613,83540.205269
78.550000,4072.346565,2376.732410,83550.921025
78.600000,4070.736816,2367.667273,83561.595912
78.650000,4069.133838,2358.636080,83572.230081
78.700000,4067.537603,2349.638709,83582.823687
78.750000,4065.948080,2340.675039,83593.376880
78.800000,4064.365239,2331.744948,83603.889813
78.850000,4062.789049,2322.848315,83614.362635
78.900000,4061.219482,2313.985021,83624.795498
78.950000,4059.656506,2305.154944,83635.188550
79.000000,4058.100093,2296.357966,83645.541942
79.050000,4056.550213,2287.593966,83655.855821
79.100000,4055.006836,2278.862827,83666.130337
79.150000,4053.469935,2270.164429,83676.365636
79.200000,4051.939479,2261.498656,83686.561866
79.250000,4050.415440,2252.865388,83696.719173
79.300000,4048.897789,2244.264508,83706.837703
79.350000,4047.386498,2235.695901,83716.917602
79.400000,4045.881538,2227.159448,83726.959014
79.450000,4044.382881,2218.655035,83736.962085
79.500000,4042.890498,2210.182544,83746.926957
79.550000,4041.404363,2201.741862,83756.853775
79.600000,4039.924446,2193.332872,83766.742682
79.650000,4038.450720,2184.955461,83776.593818
79.700000,4036.983159,2176.609514,83786.407328
79.750000,4035.521733,2168.294916,83796.183351
79.800000,4034.066416,2160.011555,83805.922029
79.850000,4032.617180,2151.759318,83815.623502
79.900000,4031.173999,2143.538091,83825.287909
79.950000,4029.736846,2135.347763,83834.915391
80.000000,4028.305694,2127.188221,83844.506085
80.050000,4026.880516,2119.059353,83854.060131
80.100000,4025.461286,2110.961049,83863.577665
80.150000,4024.047977,2102.893197,83873.058826
80.200000,4022.640563,2094.855688,83882.503750
80.250000,4021.239017,2086.848410,83891.912573
80.300000,4019.843315,2078.871254,83901.285431
80.350000,4018.453430,2070.924111,83910.622459
80.400000,4017.069336,2063.006872,83919.923792
80.450000,4015.691007,2055.119427,83929.189565
80.500000,4014.318419,2047.261669,83938.419912
80.550000,4012.951546,2039.433490,83947.614965
80.600000,4011.590362,2031.634781,83956.774857
80.650000,4010.234842,2023.865436,83965.899722
80.700000,4008.884961,2016.125348,83974.989690
80.750000,4007.540695,2008.414411,83984.044894
80.800000,4006.202019,2000.732518,83993.065463
80.850000,4004.868908,1993.079563,84002.051530
80.900000,4003.541337,1985.455441,84011.003223
80.950000,4002.219282,1977.860046,84019.920672
81.000000,4000.902719,1970.293275,84028.804006
81.050000,3999.591623,1962.755023,84037.653354
81.100000,3998.285971,1955.245185,84046.468844
81.150000,3996.985739,1947.763658,84055.250603
81.200000,3995.690902,1940.310339,84063.998759
81.250000,3994.401437,1932.885124,84072.713438
81.300000,3993.117321,1925.487912,84081.394767
81.350000,3991.838530,1918.118599,84090.042872
81.400000,3990.565040,1910.777083,84098.657876
81.450000,3989.296829,1903.463264,84107.239907
81.500000,3988.033872,1896.177040,84115.789087
81.550000,3986.776148,1888.918310,84124.305541
81.600000,3985.523633,1881.686974,84132.789393
81.650000,3984.276305,1874.482930,84141.240765
81.700000,3983.034140,1867.306080,84149.659780
81.750000,3981.797116,1860.156324,84158.046560
81.800000,3980.565211,1853.033562,84166.401228
81.850000,3979.338402,1845.937696,84174.723903
81.900000,3978.116666,1838.868627,84183.014707
81.950000,3976.899983,1831.826257,84191.273761
82.000000,3975.688329,1824.810488,84199.501183
82.050000,3974.481683,1817.821222,84207.697095
82.100000,3973.280023,1810.858363,84215.861614
82.150000,3972.083327,1803.921814,84223.994859
82.200000,3970.891573,1797.011477,84232.096950
82.250000,3969.704740,1790.127258,84240.168002
82.300000,3968.522807,1783.269059,84248.208134
82.350000,3967.345752,1776.436786,84256.217462
82.400000,3966.173554,1769.630343,84264.196104
82.450000,3965.006191,1762.849635,84272.144174
82.500000,3963.843643,1756.094568,84280.061789
82.550000,3962.685889,1749.365047,84287.949063
82.600000,3961.532908,1742.660979,84295.806112
82.650000,3960.384680,1735.982270,84303.633050
82.700000,3959.241182,1729.328827,84311.429991
82.750000,3958.102396,1722.700556,84319.197048
82.800000,3956.968300,1716.097366,84326.934333
82.850000,3955.838875,1709.519164,84334.641961
82.900000,3954.714100,1702.965857,84342.320043
82.950000,3953.593954,1696.437355,84349.968691
83.000000,3952.478418,1689.933565,84357.588017
83.050000,3951.367472,1683.454398,84365.178130
83.100000,3950.261096,1676.999761,84372.739143
83.150000,3949.159270,1670.569565,84380.271165
83.200000,3948.061974,1664.163720,84387.774306
83.250000,3946.969189,1657.782136,84395.248675
83.300000,3945.880896,1651.424723,84402.694381
83.350000,3944.797075,1645.091392,84410.111533
83.400000,3943.717706,1638.782055,84417.500240
83.450000,3942.642770,1632.496622,84424.860608
83.500000,3941.572249,1626.235006,84432.192745
83.550000,3940.506123,1619.997119,84439.496758
83.600000,3939.444373,1613.782872,84446.772754
83.650000,3938.386981,1607.592180,84454.020839
83.700000,3937.333927,1601.424954,84461.241119
83.750000,3936.285193,1595.281108,84468.433699
83.800000,3935.240760,1589.160556,84475.598684
83.850000,3934.200610,1583.063211,84482.736179
83.900000,3933.164725,1576.988988,84489.846288
83.950000,3932.133085,1570.937801,84496.929114
84.000000,3931.105673,1564.909565,84503.984762
84.050000,3930.082471,1558.904195,84511.013335
84.100000,3929.063460,1552.921606,84518.014934
84.150000,3928.048622,1546.961715,84524.989663
84.200000,3927.037940,1541.024436,84531.937624
84.250000,3926.031396,1535.109687,84538.858917
84.300000,3925.028971,1529.217384,84545.753644
84.350000,3924.030649,1523.347444,84552.621907
84.400000,3923.036411,1517.499784,84559.463805
84.450000,3922.046241,1511.674321,84566.279438
84.500000,3921.060120,1505.870973,84573.068907
84.550000,3920.078032,1500.089658,84579.832310
84.600000,3919.099958,1494.330295,84586.569747
84.650000,3918.125883,1488.592802,84593.281316
84.700000,3917.155788,1482.877097,84599.967115
84.750000,3916.189657,1477.183101,84606.627242
84.800000,3915.227472,1471.510732,84613.261795
84.850000,3914.269218,1465.859911,84619.870871
84.900000,3913.314877,1460.230557,84626.454566
84.950000,3912.364432,1454.622590,84633.012978
85.000000,3911.417867,1449.035932,84639.546202
85.050000,3910.475165,1443.470502,84646.054333
85.100000,3909.536309,1437.926223,84652.537468
85.150000,3908.601284,1432.403015,84658.995701
85.200000,3907.670073,1426.900800,84665.429127
85.250000,3906.742660,1421.419501,84671.837839
85.300000,3905.819028,1415.959039,84678.221933
85.350000,3904.899161,1410.519337,84684.581502
85.400000,3903.983044,1405.100318,84690.916638
85.450000,3903.070660,1399.701904,84697.227436
85.500000,3902.161993,1394.324020,84703.513986
85.550000,3901.257029,1388.966589,84709.776383
85.600000,3900.355750,1383.629534,84716.014716
85.650000,3899.458141,1378.312780,84722.229079
85.700000,3898.564187,1373.016252,84728.419562
85.750000,3897.673872,1367.739873,84734.586255
85.800000,3896.787180,1362.483569,84740.729251
85.850000,3895.904097,1357.247266,84746.848637
85.900000,3895.024607,1352.030887,84752.944506
85.950000,3894.148694,1346.834361,84759.016945
86.000000,3893.276344,1341.657611,84765.066045
86.050000,3892.407541,1336.500566,84771.091893
86.100000,3891.542271,1331.363150,84777.094579
86.150000,3890.680517,1326.245292,84783.074191
86.200000,3889.822267,1321.146917,84789.030816
86.250000,3888.967504,1316.067954,84794.964542
86.300000,3888.116213,1311.008330,84800.875457
86.350000,3887.268381,1305.967973,84806.763646
86.400000,3886.423993,1300.946810,84812.629197
86.450000,3885.583033,1295.944771,84818.472196
86.500000,3884.745487,1290.961784,84824.292729
86.550000,3883.911342,1285.997777,84830.090881
86.600000,3883.080582,1281.052681,84835.866737
86.650000,3882.253194,1276.126423,84841.620383
86.700000,3881.429162,1271.218935,84847.351903
86.750000,3880.608473,1266.330145,84853.061382
86.800000,3879.791114,1261.459984,84858.748902
86.850000,3878.977068,1256.608382,84864.414549
86.900000,3878.166324,1251.775271,84870.058406
86.950000,3877.358866,1246.960580,84875.680554
87.000000,3876.554681,1242.164240,84881.281078
87.050000,3875.753756,1237.386184,84886.860060
87.100000,3874.956075,1232.626343,84892.417581
87.150000,3874.161627,1227.884649,84897.953724
87.200000,3873.370396,1223.161033,84903.468570
87.250000,3872.582370,1218.455429,84908.962200
87.300000,3871.797536,1213.767768,84914.434696
87.350000,3871.015878,1209.097985,84919.886137
87.400000,3870.237385,1204.446010,84925.316605
87.450000,3869.462043,1199.811779,84930.726178
87.500000,3868.689839,1195.195224,84936.114937
87.550000,3867.920759,1190.596280,84941.482961
87.600000,3867.154790,1186.014880,84946.830330
87.650000,3866.391920,1181.450958,84952.157121
87.700000,3865.632135,1176.904450,84957.463415
87.750000,3864.875423,1172.375290,84962.749288
87.800000,3864.121770,1167.863412,84968.014818
87.850000,3863.371163,1163.368753,84973.260084
87.900000,3862.623590,1158.891247,84978.485163
87.950000,3861.879038,1154.430831,84983.690131
88.000000,3861.137495,1149.987439,84988.875066
88.050000,3860.398948,1145.561009,84994.040043
88.100000,3859.663384,1141.151476,84999.185140
88.150000,3858.930790,1136.758778,85004.310432
88.200000,3858.201155,1132.382851,85009.415994
88.250000,3857.474466,1128.023632,85014.501903
88.300000,3856.750710,1123.681058,85019.568232
88.350000,3856.029876,1119.355067,85024.615057
88.400000,3855.311950,1115.045597,85029.642452
88.450000,3854.596922,1110.752586,85034.650492
88.500000,3853.884779,1106.475971,85039.639250
88.550000,3853.175508,1102.215692,85044.608800
88.600000,3852.469098,1097.971686,85049.559216
88.650000,3851.765536,1093.743894,85054.490570
88.700000,3851.064812,1089.532253,85059.402935
88.750000,3850.366913,1085.336703,85064.296384
88.800000,3849.671827,1081.157184,85069.170989
88.850000,3848.979542,1076.993635,85074.026823
88.900000,3848.290047,1072.845997,85078.863956
88.950000,3847.603331,1068.714209,85083.682461
89.000000,3846.919381,1064.598212,85088.482408
89.050000,3846.238186,1060.497946,85093.263868
89.100000,3845.559734,1056.413353,85098.026913
89.150000,3844.884015,1052.344373,85102.771612
89.200000,3844.211016,1048.290948,85107.498035
89.250000,3843.540727,1044.253019,85112.206253
89.300000,3842.873136,1040.230528,85116.896336
89.350000,3842.208232,1036.223416,85121.568351
89.400000,3841.546004,1032.231627,85126.222369
89.450000,3840.886440,1028.255101,85130.858459
89.500000,3840.229530,1024.293782,85135.476688
89.550000,3839.575262,1020.347612,85140.077126
89.600000,3838.923626,1016.416535,85144.659839
89.650000,3838.274610,1012.500493,85149.224897
89.700000,3837.628204,1008.599430,85153.772366
89.750000,3836.984396,1004.713289,85158.302314
89.800000,3836.343177,1000.842015,85162.814808
89.850000,3835.704535,996.985550,85167.309915
89.900000,3835.068460,993.143840,85171.787700
89.950000,3834.434940,989.316829,85176.248231
90.000000,3833.803966,985.504461,85180.691574
90.050000,3833.175526,981.706681,85185.117793
90.100000,3832.549611,977.923434,85189.526956
90.150000,3831.926209,974.154665,85193.919126
90.200000,3831.305311,970.400320,85198.294369
90.250000,3830.686906,966.660344,85202.652750
90.300000,3830.070983,962.934683,85206.994334
90.350000,3829.457533,959.223283,85211.319184
90.400000,3828.846545,955.526090,85215.627365
90.450000,3828.238009,951.843051,85219.918940
90.500000,3827.631914,948.174112,85224.193973
90.550000,3827.028252,944.519220,85228.452528
90.600000,3826.427010,940.878322,85232.694667
90.650000,3825.828181,937.251365,85236.920454
90.700000,3825.231753,933.638297,85241.129950
90.750000,3824.637717,930.039064,85245.323219
90.800000,3824.046062,926.453615,85249.500323
90.850000,3823.456780,922.881898,85253.661322
90.900000,3822.869859,919.323861,85257.806280
90.950000,3822.285291,915.779451,85261.935257
91.000000,3821.703066,912.248619,85266.048316
91.050000,3821.123174,908.731311,85270.145515
91.100000,3820.545605,905.227478,85274.226918
91.150000,3819.970349,901.737068,85278.292583
91.200000,3819.397398,898.260030,85282.342571
91.250000,3818.826742,894.796315,85286.376943
91.300000,3818.258371,891.345871,85290.395758
91.350000,3817.692276,887.908648,85294.399076
91.400000,3817.128447,884.484597,85298.386956
91.450000,3816.566876,881.073667,85302.359457
91.500000,3816.007552,877.675810,85306.316638
91.550000,3815.450467,874.290974,85310.258559
91.600000,3814.895611,870.919112,85314.185276
91.650000,3814.342975,867.560175,85318.096850
91.700000,3813.792551,864.214112,85321.993337
91.750000,3813.244328,860.880876,85325.874796
91.800000,3812.698298,857.560418,85329.741284
91.850000,3812.154452,854.252689,85333.592859
91.900000,3811.612781,850.957642,85337.429578
91.950000,3811.073275,847.675228,85341.251497
92.000000,3810.535927,844.405400,85345.058673
92.050000,3810.000727,841.148109,85348.851164
92.100000,3809.467666,837.903309,85352.629025
92.150000,3808.936735,834.670952,85356.392313
92.200000,3808.407926,831.450991,85360.141082
92.250000,3807.881231,828.243379,85363.875390
92.300000,3807.356639,825.048069,85367.595291
92.350000,3806.834144,821.865015,85371.300841
92.400000,3806.313735,818.694170,85374.992095
92.450000,3805.795405,815.535488,85378.669107
92.500000,3805.279145,812.388922,85382.331932
92.550000,3804.764947,809.254428,85385.980625
92.600000,3804.252802,806.131958,85389.615240
92.650000,3803.742701,803.021468,85393.235831
92.700000,3803.234636,799.922912,85396.842451
92.750000,3802.728600,796.836245,85400.435155
92.800000,3802.224583,793.761422,85404.013995
92.850000,3801.722577,790.698397,85407.579025
92.900000,3801.222575,787.647127,85411.130298
92.950000,3800.724567,784.607566,85414.667867
93.000000,3800.228547,781.579669,85418.191784
93.050000,3799.734504,778.563394,85421.702102
93.100000,3799.242432,775.558696,85425.198872
93.150000,3798.752323,772.565530,85428.682147
93.200000,3798.264168,769.583853,85432.151979
93.250000,3797.777959,766.613622,85435.608419
93.300000,3797.293689,763.654792,85439.051519
93.350000,3796.811350,760.707321,85442.481329
93.400000,3796.330933,757.771166,85445.897901
93.450000,3795.852430,754.846283,85449.301287
93.500000,3795.375835,751.932630,85452.691535
93.550000,3794.901139,749.030164,85456.068697
93.600000,3794.428334,746.138843,85459.432823
